filename,word,list_chars,list_chars_utf8
p4_অদ্য.mp4,অদ্য,"['অ', 'দ', '্', 'য']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa6', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf']"
p6_আকৃষ্ট.mp4,আকৃষ্ট,"['আ', 'ক', 'ৃ', 'ষ', '্', 'ট']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa7\x83', b'\xe0\xa6\xb7', b'\xe0\xa7\x8d', b'\xe0\xa6\x9f']"
p3_অক্টোবর.mp4,অক্টোবর,"['অ', 'ক', '্', 'ট', 'ো', 'ব', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\x9f', b'\xe0\xa7\x8b', b'\xe0\xa6\xac', b'\xe0\xa6\xb0']"
p1_অসুস্থতা.mp4,অসুস্থতা,"['অ', 'স', 'ু', 'স', '্', 'থ', 'ত', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x81', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xa4', b'\xe0\xa6\xbe']"
p1_আইন.mp4,আইন,"['আ', 'ই', 'ন']","[b'\xe0\xa6\x86', b'\xe0\xa6\x87', b'\xe0\xa6\xa8']"
p6_অংশীদার.mp4,অংশীদার,"['অ', 'ং', 'শ', 'ী', 'দ', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x82', b'\xe0\xa6\xb6', b'\xe0\xa7\x80', b'\xe0\xa6\xa6', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p4_অগত্যা.mp4,অগত্যা,"['অ', 'গ', 'ত', '্', 'য', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe']"
p2_অঙ্গ.mp4,অঙ্গ,"['অ', 'ঙ', '্', 'গ']","[b'\xe0\xa6\x85', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x97']"
p5_অবৈধ.mp4,অবৈধ,"['অ', 'ব', 'ৈ', 'ধ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa7\x88', b'\xe0\xa6\xa7']"
p6_অস্বীকার.mp4,অস্বীকার,"['অ', 'স', '্', 'ব', 'ী', 'ক', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa7\x80', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p5_অজানা.mp4,অজানা,"['অ', 'জ', 'া', 'ন', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\x9c', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8', b'\xe0\xa6\xbe']"
p4_অ্যালবাম.mp4,অ্যালবাম,"['অ', '্', 'য', 'া', 'ল', 'ব', 'া', 'ম']","[b'\xe0\xa6\x85', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xb2', b'\xe0\xa6\xac', b'\xe0\xa6\xbe', b'\xe0\xa6\xae']"
p1_অভিযোগ.mp4,অভিযোগ,"['অ', 'ভ', 'ি', 'য', 'ো', 'গ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xaf', b'\xe0\xa7\x8b', b'\xe0\xa6\x97']"
p6_অস্বচ্ছন্দ.mp4,অস্বচ্ছন্দ,"['অ', 'স', '্', 'ব', 'চ', '্', 'ছ', 'ন', '্', 'দ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa6\x9a', b'\xe0\xa7\x8d', b'\xe0\xa6\x9b', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa6']"
p6_অধীনে.mp4,অধীনে,"['অ', 'ধ', 'ী', 'ন', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa7\x80', b'\xe0\xa6\xa8', b'\xe0\xa7\x87']"
p2_অগ্রদূত.mp4,অগ্রদূত,"['অ', 'গ', '্', 'র', 'দ', 'ূ', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xa6', b'\xe0\xa7\x82', b'\xe0\xa6\xa4']"
p4_অনুভূতি.mp4,অনুভূতি,"['অ', 'ন', 'ু', 'ভ', 'ূ', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xad', b'\xe0\xa7\x82', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p5_অন্তত.mp4,অন্তত,"['অ', 'ন', '্', 'ত', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa6\xa4']"
p5_অধীনে.mp4,অধীনে,"['অ', 'ধ', 'ী', 'ন', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa7\x80', b'\xe0\xa6\xa8', b'\xe0\xa7\x87']"
p4_অবকাশ.mp4,অবকাশ,"['অ', 'ব', 'ক', 'া', 'শ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb6']"
p6_অফিসার.mp4,অফিসার,"['অ', 'ফ', 'ি', 'স', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xab', b'\xe0\xa6\xbf', b'\xe0\xa6\xb8', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p1_অনুমোদন.mp4,অনুমোদন,"['অ', 'ন', 'ু', 'ম', 'ো', 'দ', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xae', b'\xe0\xa7\x8b', b'\xe0\xa6\xa6', b'\xe0\xa6\xa8']"
p1_অ্যাপ্লিকেশন.mp4,অ্যাপ্লিকেশন,"['অ', '্', 'য', 'া', 'প', '্', 'ল', 'ি', 'ক', 'ে', 'শ', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb2', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa7\x87', b'\xe0\xa6\xb6', b'\xe0\xa6\xa8']"
p5_অভ্যাস.mp4,অভ্যাস,"['অ', 'ভ', '্', 'য', 'া', 'স']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xb8']"
p4_অনুদান.mp4,অনুদান,"['অ', 'ন', 'ু', 'দ', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xa6', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p6_অভিনেত্রী.mp4,অভিনেত্রী,"['অ', 'ভ', 'ি', 'ন', 'ে', 'ত', '্', 'র', 'ী']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xa8', b'\xe0\xa7\x87', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa7\x80']"
p3_অন্যান্য.mp4,অন্যান্য,"['অ', 'ন', '্', 'য', 'া', 'ন', '্', 'য']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf']"
p4_অসম্মান.mp4,অসম্মান,"['অ', 'স', 'ম', '্', 'ম', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa6\xae', b'\xe0\xa7\x8d', b'\xe0\xa6\xae', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p2_অভিপ্রেত.mp4,অভিপ্রেত,"['অ', 'ভ', 'ি', 'প', '্', 'র', 'ে', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa7\x87', b'\xe0\xa6\xa4']"
p5_আকৃতি.mp4,আকৃতি,"['আ', 'ক', 'ৃ', 'ত', 'ি']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa7\x83', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p1_অভিযুক্ত.mp4,অভিযুক্ত,"['অ', 'ভ', 'ি', 'য', 'ু', 'ক', '্', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xaf', b'\xe0\xa7\x81', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4']"
p6_অত্যন্ত.mp4,অত্যন্ত,"['অ', 'ত', '্', 'য', 'ন', '্', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4']"
p1_আংশিকভাবে.mp4,আংশিকভাবে,"['আ', 'ং', 'শ', 'ি', 'ক', 'ভ', 'া', 'ব', 'ে']","[b'\xe0\xa6\x86', b'\xe0\xa6\x82', b'\xe0\xa6\xb6', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa6\xad', b'\xe0\xa6\xbe', b'\xe0\xa6\xac', b'\xe0\xa7\x87']"
p2_আগে.mp4,আগে,"['আ', 'গ', 'ে']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa7\x87']"
p3_অবশেষে.mp4,অবশেষে,"['অ', 'ব', 'শ', 'ে', 'ষ', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb6', b'\xe0\xa7\x87', b'\xe0\xa6\xb7', b'\xe0\xa7\x87']"
p1_অদৃশ্য.mp4,অদৃশ্য,"['অ', 'দ', 'ৃ', 'শ', '্', 'য']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa6', b'\xe0\xa7\x83', b'\xe0\xa6\xb6', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf']"
p3_অগ্রিম.mp4,অগ্রিম,"['অ', 'গ', '্', 'র', 'ি', 'ম']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xbf', b'\xe0\xa6\xae']"
p4_আঁকা.mp4,আঁকা,"['আ', 'ঁ', 'ক', 'া']","[b'\xe0\xa6\x86', b'\xe0\xa6\x81', b'\xe0\xa6\x95', b'\xe0\xa6\xbe']"
p3_অধীর.mp4,অধীর,"['অ', 'ধ', 'ী', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa7\x80', b'\xe0\xa6\xb0']"
p3_অপ্রয়োজনীয়.mp4,অপ্রয়োজনীয়,"['অ', 'প', '্', 'র', 'য', '়', 'ো', 'জ', 'ন', 'ী', 'য', '়']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc', b'\xe0\xa7\x8b', b'\xe0\xa6\x9c', b'\xe0\xa6\xa8', b'\xe0\xa7\x80', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc']"
p3_অভিযুক্ত.mp4,অভিযুক্ত,"['অ', 'ভ', 'ি', 'য', 'ু', 'ক', '্', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xaf', b'\xe0\xa7\x81', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4']"
p4_অবলম্বন.mp4,অবলম্বন,"['অ', 'ব', 'ল', 'ম', '্', 'ব', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb2', b'\xe0\xa6\xae', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa6\xa8']"
p3_অনুগ্রহ.mp4,অনুগ্রহ,"['অ', 'ন', 'ু', 'গ', '্', 'র', 'হ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xb9']"
p6_আগুন.mp4,আগুন,"['আ', 'গ', 'ু', 'ন']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa7\x81', b'\xe0\xa6\xa8']"
p6_অঙ্গভঙ্গি.mp4,অঙ্গভঙ্গি,"['অ', 'ঙ', '্', 'গ', 'ভ', 'ঙ', '্', 'গ', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x97', b'\xe0\xa6\xad', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x97', b'\xe0\xa6\xbf']"
p2_অজানা.mp4,অজানা,"['অ', 'জ', 'া', 'ন', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\x9c', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8', b'\xe0\xa6\xbe']"
p2_অস্বীকার.mp4,অস্বীকার,"['অ', 'স', '্', 'ব', 'ী', 'ক', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa7\x80', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p4_অসুস্থ.mp4,অসুস্থ,"['অ', 'স', 'ু', 'স', '্', 'থ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x81', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5']"
p5_অর্থনৈতিক.mp4,অর্থনৈতিক,"['অ', 'র', '্', 'থ', 'ন', 'ৈ', 'ত', 'ি', 'ক']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xa8', b'\xe0\xa7\x88', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf', b'\xe0\xa6\x95']"
p1_অসাধু.mp4,অসাধু,"['অ', 'স', 'া', 'ধ', 'ু']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa6\xbe', b'\xe0\xa6\xa7', b'\xe0\xa7\x81']"
p6_অপচয়.mp4,অপচয়,"['অ', 'প', 'চ', 'য', '়']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\x9a', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc']"
p3_অন্যদের.mp4,অন্যদের,"['অ', 'ন', '্', 'য', 'দ', 'ে', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xa6', b'\xe0\xa7\x87', b'\xe0\xa6\xb0']"
p1_অভিনব.mp4,অভিনব,"['অ', 'ভ', 'ি', 'ন', 'ব']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xa8', b'\xe0\xa6\xac']"
p5_অব্যাহতি.mp4,অব্যাহতি,"['অ', 'ব', '্', 'য', 'া', 'হ', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xb9', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p4_অন্তর্গত.mp4,অন্তর্গত,"['অ', 'ন', '্', 'ত', 'র', '্', 'গ', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\x97', b'\xe0\xa6\xa4']"
p1_আকাশ.mp4,আকাশ,"['আ', 'ক', 'া', 'শ']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb6']"
p1_অগ্রবর্তী.mp4,অগ্রবর্তী,"['অ', 'গ', '্', 'র', 'ব', 'র', '্', 'ত', 'ী']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xac', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa7\x80']"
p2_অধিকাংশ.mp4,অধিকাংশ,"['অ', 'ধ', 'ি', 'ক', 'া', 'ং', 'শ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\x82', b'\xe0\xa6\xb6']"
p2_অগ্রসর.mp4,অগ্রসর,"['অ', 'গ', '্', 'র', 'স', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xb8', b'\xe0\xa6\xb0']"
p2_অপার্থিব.mp4,অপার্থিব,"['অ', 'প', 'া', 'র', '্', 'থ', 'ি', 'ব']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbf', b'\xe0\xa6\xac']"
p5_অস্বীকার.mp4,অস্বীকার,"['অ', 'স', '্', 'ব', 'ী', 'ক', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa7\x80', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p2_অগ্রবর্তী.mp4,অগ্রবর্তী,"['অ', 'গ', '্', 'র', 'ব', 'র', '্', 'ত', 'ী']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xac', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa7\x80']"
p4_অভিশাপ.mp4,অভিশাপ,"['অ', 'ভ', 'ি', 'শ', 'া', 'প']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xb6', b'\xe0\xa6\xbe', b'\xe0\xa6\xaa']"
p3_অপেক্ষার.mp4,অপেক্ষার,"['অ', 'প', 'ে', 'ক', '্', 'ষ', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x87', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb7', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p2_অধীর.mp4,অধীর,"['অ', 'ধ', 'ী', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa7\x80', b'\xe0\xa6\xb0']"
p2_অনলাইন.mp4,অনলাইন,"['অ', 'ন', 'ল', 'া', 'ই', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa6\xb2', b'\xe0\xa6\xbe', b'\xe0\xa6\x87', b'\xe0\xa6\xa8']"
p5_অস্ত্র.mp4,অস্ত্র,"['অ', 'স', '্', 'ত', '্', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0']"
p6_অবশেষে.mp4,অবশেষে,"['অ', 'ব', 'শ', 'ে', 'ষ', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb6', b'\xe0\xa7\x87', b'\xe0\xa6\xb7', b'\xe0\xa7\x87']"
p5_অপেক্ষা.mp4,অপেক্ষা,"['অ', 'প', 'ে', 'ক', '্', 'ষ', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x87', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb7', b'\xe0\xa6\xbe']"
p1_অধিকার.mp4,অধিকার,"['অ', 'ধ', 'ি', 'ক', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p4_অভ্যর্থনা.mp4,অভ্যর্থনা,"['অ', 'ভ', '্', 'য', 'র', '্', 'থ', 'ন', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xa8', b'\xe0\xa6\xbe']"
p4_অনুসারে.mp4,অনুসারে,"['অ', 'ন', 'ু', 'স', 'া', 'র', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb8', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0', b'\xe0\xa7\x87']"
p5_অগ্রদূত.mp4,অগ্রদূত,"['অ', 'গ', '্', 'র', 'দ', 'ূ', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xa6', b'\xe0\xa7\x82', b'\xe0\xa6\xa4']"
p5_অবস্থিত.mp4,অবস্থিত,"['অ', 'ব', 'স', '্', 'থ', 'ি', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbf', b'\xe0\xa6\xa4']"
p5_অগভীর.mp4,অগভীর,"['অ', 'গ', 'ভ', 'ী', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa6\xad', b'\xe0\xa7\x80', b'\xe0\xa6\xb0']"
p1_অন্ধকার.mp4,অন্ধকার,"['অ', 'ন', '্', 'ধ', 'ক', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa7', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p4_অঞ্চল.mp4,অঞ্চল,"['অ', 'ঞ', '্', 'চ', 'ল']","[b'\xe0\xa6\x85', b'\xe0\xa6\x9e', b'\xe0\xa7\x8d', b'\xe0\xa6\x9a', b'\xe0\xa6\xb2']"
p2_অদ্য.mp4,অদ্য,"['অ', 'দ', '্', 'য']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa6', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf']"
p1_অংশীদার.mp4,অংশীদার,"['অ', 'ং', 'শ', 'ী', 'দ', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x82', b'\xe0\xa6\xb6', b'\xe0\xa7\x80', b'\xe0\xa6\xa6', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p1_অঙ্গভঙ্গি.mp4,অঙ্গভঙ্গি,"['অ', 'ঙ', '্', 'গ', 'ভ', 'ঙ', '্', 'গ', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x97', b'\xe0\xa6\xad', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x97', b'\xe0\xa6\xbf']"
p3_অনুষ্ঠান.mp4,অনুষ্ঠান,"['অ', 'ন', 'ু', 'ষ', '্', 'ঠ', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb7', b'\xe0\xa7\x8d', b'\xe0\xa6\xa0', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p2_অপ্রস্তুত.mp4,অপ্রস্তুত,"['অ', 'প', '্', 'র', 'স', '্', 'ত', 'ু', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa7\x81', b'\xe0\xa6\xa4']"
p1_অংক.mp4,অংক,"['অ', 'ং', 'ক']","[b'\xe0\xa6\x85', b'\xe0\xa6\x82', b'\xe0\xa6\x95']"
p5_অতিক্রম.mp4,অতিক্রম,"['অ', 'ত', 'ি', 'ক', '্', 'র', 'ম']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xae']"
p3_অতএব.mp4,অতএব,"['অ', 'ত', 'এ', 'ব']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa4', b'\xe0\xa6\x8f', b'\xe0\xa6\xac']"
p1_অ্যালবাম.mp4,অ্যালবাম,"['অ', '্', 'য', 'া', 'ল', 'ব', 'া', 'ম']","[b'\xe0\xa6\x85', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xb2', b'\xe0\xa6\xac', b'\xe0\xa6\xbe', b'\xe0\xa6\xae']"
p1_অকুস্থল.mp4,অকুস্থল,"['অ', 'ক', 'ু', 'স', '্', 'থ', 'ল']","[b'\xe0\xa6\x85', b'\xe0\xa6\x95', b'\xe0\xa7\x81', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xb2']"
p5_অভাব.mp4,অভাব,"['অ', 'ভ', 'া', 'ব']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbe', b'\xe0\xa6\xac']"
p1_অজানা.mp4,অজানা,"['অ', 'জ', 'া', 'ন', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\x9c', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8', b'\xe0\xa6\xbe']"
p1_অতি.mp4,অতি,"['অ', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p1_অন্যত্র.mp4,অন্যত্র,"['অ', 'ন', '্', 'য', 'ত', '্', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0']"
p6_অভিমত.mp4,অভিমত,"['অ', 'ভ', 'ি', 'ম', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xae', b'\xe0\xa6\xa4']"
